File created Successfully!!..

Choose Pixel Format Successful!!..	{Index = 14}
SetPixelFormat Successful!
wglCreateContext Successsful!!..
wglMakeCurrent Successful!.
glewInit Successful!..
Vertex Shader Compiled Successfully!!..
Fragement ShaderCompiled Successfully!!..
Program Linkage Successful!!
-0.050799, 0.036907, 0.998027
-0.048381, 0.040024, 0.998027
-0.045772, 0.042983, 0.998027
-0.042983, 0.045772, 0.998027
-0.040024, 0.048381, 0.998027
-0.036907, 0.050799, 0.998027
-0.033645, 0.053016, 0.998027
-0.030250, 0.055024, 0.998027
-0.026735, 0.056815, 0.998027
-0.023115, 0.058381, 0.998027
-0.019403, 0.059717, 0.998027
-0.015615, 0.060818, 0.998027
-0.011766, 0.061678, 0.998027
-0.007870, 0.062295, 0.998027
-0.003943, 0.062667, 0.998027
0.000000, 0.062791, 0.998027
0.003943, 0.062667, 0.998027
0.007870, 0.062295, 0.998027
0.011766, 0.061678, 0.998027
0.015615, 0.060818, 0.998027
0.019403, 0.059717, 0.998027
0.023115, 0.058381, 0.998027
0.026735, 0.056815, 0.998027
0.030250, 0.055024, 0.998027
0.033645, 0.053016, 0.998027
0.036907, 0.050799, 0.998027
0.040024, 0.048381, 0.998027
0.042983, 0.045772, 0.998027
0.045772, 0.042983, 0.998027
0.048381, 0.040024, 0.998027
0.050799, 0.036907, 0.998027
0.053016, 0.033645, 0.998027
0.055024, 0.030250, 0.998027
0.056815, 0.026735, 0.998027
0.058381, 0.023115, 0.998027
0.059717, 0.019403, 0.998027
0.060818, 0.015615, 0.998027
0.061678, 0.011766, 0.998027
0.062295, 0.007870, 0.998027
0.062667, 0.003943, 0.998027
0.094108, 0.000000, 0.995562
0.093923, -0.005909, 0.995562
0.093366, -0.011795, 0.995562
0.092441, -0.017634, 0.995562
0.091152, -0.023404, 0.995562
0.089502, -0.029081, 0.995562
0.087500, -0.034644, 0.995562
0.085152, -0.040069, 0.995562
0.082468, -0.045337, 0.995562
0.079458, -0.050426, 0.995562
0.076135, -0.055315, 0.995562
0.072512, -0.059987, 0.995562
0.068602, -0.064422, 0.995562
0.064422, -0.068602, 0.995562
0.059987, -0.072512, 0.995562
0.055315, -0.076135, 0.995562
0.050426, -0.079458, 0.995562
0.045337, -0.082468, 0.995562
0.040069, -0.085152, 0.995562
0.034644, -0.087500, 0.995562
0.029081, -0.089502, 0.995562
0.023404, -0.091152, 0.995562
0.017634, -0.092441, 0.995562
0.011795, -0.093366, 0.995562
0.005909, -0.093923, 0.995562
-0.000000, -0.094108, 0.995562
-0.005909, -0.093923, 0.995562
-0.011795, -0.093366, 0.995562
-0.017634, -0.092441, 0.995562
-0.023404, -0.091152, 0.995562
-0.029081, -0.089502, 0.995562
-0.034644, -0.087500, 0.995562
-0.040069, -0.085152, 0.995562
-0.045337, -0.082468, 0.995562
-0.050426, -0.079458, 0.995562
-0.055315, -0.076135, 0.995562
-0.059987, -0.072512, 0.995562
-0.064422, -0.068602, 0.995562
-0.068602, -0.064422, 0.995562
-0.072512, -0.059987, 0.995562
-0.076135, -0.055315, 0.995562
-0.079458, -0.050426, 0.995562
-0.082468, -0.045337, 0.995562
-0.085152, -0.040069, 0.995562
-0.087500, -0.034644, 0.995562
-0.089502, -0.029081, 0.995562
-0.091152, -0.023404, 0.995562
-0.092441, -0.017634, 0.995562
-0.093366, -0.011795, 0.995562
-0.093923, -0.005909, 0.995562
-0.094108, 0.000000, 0.995562
-0.093923, 0.005909, 0.995562
-0.093366, 0.011795, 0.995562
-0.092441, 0.017634, 0.995562
-0.091152, 0.023404, 0.995562
-0.089502, 0.029081, 0.995562
-0.087500, 0.034644, 0.995562
-0.085152, 0.040069, 0.995562
-0.082468, 0.045337, 0.995562
-0.079458, 0.050426, 0.995562
-0.076135, 0.055315, 0.995562
-0.072512, 0.059987, 0.995562
-0.068602, 0.064422, 0.995562
-0.064422, 0.068602, 0.995562
-0.059987, 0.072512, 0.995562
-0.055315, 0.076135, 0.995562
-0.050426, 0.079458, 0.995562
-0.045337, 0.082468, 0.995562
-0.040069, 0.085152, 0.995562
-0.034644, 0.087500, 0.995562
-0.029081, 0.089502, 0.995562
-0.023404, 0.091152, 0.995562
-0.017634, 0.092441, 0.995562
-0.011795, 0.093366, 0.995562
-0.005909, 0.093923, 0.995562
0.000000, 0.094108, 0.995562
0.005909, 0.093923, 0.995562
0.011795, 0.093366, 0.995562
0.017634, 0.092441, 0.995562
0.023404, 0.091152, 0.995562
0.029081, 0.089502, 0.995562
0.034644, 0.087500, 0.995562
0.040069, 0.085152, 0.995562
0.045337, 0.082468, 0.995562
0.050426, 0.079458, 0.995562
0.055316, 0.076135, 0.995562
0.059987, 0.072512, 0.995562
0.064422, 0.068602, 0.995562
0.068602, 0.064422, 0.995562
0.072512, 0.059987, 0.995562
0.076135, 0.055315, 0.995562
0.079458, 0.050426, 0.995562
0.082468, 0.045337, 0.995562
0.085152, 0.040069, 0.995562
0.087500, 0.034644, 0.995562
0.089502, 0.029081, 0.995562
0.091152, 0.023404, 0.995562
0.092441, 0.017634, 0.995562
0.093366, 0.011795, 0.995562
0.093923, 0.005909, 0.995562
0.125333, 0.000000, 0.992115
0.125086, -0.007870, 0.992115
0.124345, -0.015708, 0.992115
0.123113, -0.023485, 0.992115
0.121396, -0.031169, 0.992115
0.119199, -0.038730, 0.992115
0.116532, -0.046138, 0.992115
0.113405, -0.053364, 0.992115
0.109830, -0.060380, 0.992115
0.105822, -0.067157, 0.992115
0.101397, -0.073669, 0.992115
0.096571, -0.079890, 0.992115
0.091364, -0.085797, 0.992115
0.085796, -0.091364, 0.992115
0.079890, -0.096571, 0.992115
0.073669, -0.101397, 0.992115
0.067157, -0.105822, 0.992115
0.060380, -0.109830, 0.992115
0.053364, -0.113405, 0.992115
0.046138, -0.116532, 0.992115
0.038730, -0.119199, 0.992115
0.031169, -0.121396, 0.992115
0.023485, -0.123113, 0.992115
0.015708, -0.124345, 0.992115
0.007870, -0.125086, 0.992115
-0.000000, -0.125333, 0.992115
-0.007870, -0.125086, 0.992115
-0.015708, -0.124345, 0.992115
-0.023485, -0.123113, 0.992115
-0.031169, -0.121396, 0.992115
-0.038730, -0.119199, 0.992115
-0.046138, -0.116532, 0.992115
-0.053364, -0.113405, 0.992115
-0.060380, -0.109830, 0.992115
-0.067157, -0.105822, 0.992115
-0.073669, -0.101397, 0.992115
-0.079890, -0.096571, 0.992115
-0.085797, -0.091364, 0.992115
-0.091364, -0.085796, 0.992115
-0.096571, -0.079890, 0.992115
-0.101397, -0.073669, 0.992115
-0.105822, -0.067157, 0.992115
-0.109830, -0.060380, 0.992115
-0.113405, -0.053364, 0.992115
-0.116532, -0.046138, 0.992115
-0.119199, -0.038730, 0.992115
-0.121396, -0.031169, 0.992115
-0.123113, -0.023485, 0.992115
-0.124345, -0.015708, 0.992115
-0.125086, -0.007870, 0.992115
-0.125333, 0.000000, 0.992115
-0.125086, 0.007870, 0.992115
-0.124345, 0.015708, 0.992115
-0.123113, 0.023485, 0.992115
-0.121396, 0.031169, 0.992115
-0.119199, 0.038730, 0.992115
-0.116532, 0.046138, 0.992115
-0.113405, 0.053364, 0.992115
-0.109830, 0.060380, 0.992115
-0.105822, 0.067157, 0.992115
-0.101397, 0.073669, 0.992115
-0.096571, 0.079890, 0.992115
-0.091364, 0.085797, 0.992115
-0.085796, 0.091364, 0.992115
-0.079890, 0.096571, 0.992115
-0.073669, 0.101397, 0.992115
-0.067157, 0.105822, 0.992115
-0.060380, 0.109830, 0.992115
-0.053364, 0.113405, 0.992115
-0.046138, 0.116532, 0.992115
-0.038730, 0.119199, 0.992115
-0.031169, 0.121396, 0.992115
-0.023485, 0.123113, 0.992115
-0.015708, 0.124345, 0.992115
-0.007870, 0.125086, 0.992115
0.000000, 0.125333, 0.992115
0.007870, 0.125086, 0.992115
0.015708, 0.124345, 0.992115
0.023485, 0.123113, 0.992115
0.031169, 0.121396, 0.992115
0.038730, 0.119199, 0.992115
0.046138, 0.116532, 0.992115
0.053364, 0.113405, 0.992115
0.060380, 0.109830, 0.992115
0.067157, 0.105822, 0.992115
0.073669, 0.101397, 0.992115
0.079890, 0.096571, 0.992115
0.085797, 0.091364, 0.992115
0.091364, 0.085796, 0.992115
0.096571, 0.079890, 0.992115
0.101397, 0.073669, 0.992115
0.105822, 0.067157, 0.992115
0.109830, 0.060380, 0.992115
0.113405, 0.053364, 0.992115
0.116532, 0.046138, 0.992115
0.119199, 0.038730, 0.992115
0.121396, 0.031169, 0.992115
0.123113, 0.023485, 0.992115
0.124345, 0.015708, 0.992115
0.125086, 0.007870, 0.992115
0.156434, 0.000000, 0.987688
0.156126, -0.009823, 0.987688
0.155201, -0.019606, 0.987688
0.153664, -0.029313, 0.987688
0.151520, -0.038904, 0.987688
0.148778, -0.048341, 0.987688
0.145449, -0.057587, 0.987688
0.141546, -0.066607, 0.987688
0.137085, -0.075363, 0.987688
0.132082, -0.083822, 0.987688
0.126558, -0.091950, 0.987688
0.120535, -0.099715, 0.987688
0.114036, -0.107087, 0.987688
0.107087, -0.114036, 0.987688
0.099715, -0.120535, 0.987688
0.091950, -0.126558, 0.987688
0.083822, -0.132082, 0.987688
0.075363, -0.137085, 0.987688
0.066607, -0.141546, 0.987688
0.057587, -0.145449, 0.987688
0.048341, -0.148778, 0.987688
0.038904, -0.151520, 0.987688
0.029313, -0.153664, 0.987688
0.019606, -0.155201, 0.987688
0.009823, -0.156126, 0.987688
-0.000000, -0.156434, 0.987688
-0.009823, -0.156126, 0.987688
-0.019606, -0.155201, 0.987688
-0.029313, -0.153664, 0.987688
-0.038904, -0.151520, 0.987688
-0.048341, -0.148778, 0.987688
-0.057587, -0.145449, 0.987688
-0.066607, -0.141546, 0.987688
-0.075363, -0.137085, 0.987688
-0.083822, -0.132082, 0.987688
-0.091950, -0.126558, 0.987688
-0.099715, -0.120535, 0.987688
-0.107087, -0.114036, 0.987688
-0.114036, -0.107087, 0.987688
-0.120535, -0.099715, 0.987688
-0.126558, -0.091950, 0.987688
-0.132082, -0.083822, 0.987688
-0.137085, -0.075363, 0.987688
-0.141546, -0.066607, 0.987688
-0.145449, -0.057587, 0.987688
-0.148778, -0.048341, 0.987688
-0.151520, -0.038904, 0.987688
-0.153664, -0.029313, 0.987688
-0.155201, -0.019606, 0.987688
-0.156126, -0.009823, 0.987688
-0.156434, 0.000000, 0.987688
-0.156126, 0.009823, 0.987688
-0.155201, 0.019606, 0.987688
-0.153664, 0.029313, 0.987688
-0.151520, 0.038904, 0.987688
-0.148778, 0.048341, 0.987688
-0.145449, 0.057587, 0.987688
-0.141546, 0.066607, 0.987688
-0.137085, 0.075363, 0.987688
-0.132082, 0.083822, 0.987688
-0.126558, 0.091950, 0.987688
-0.120535, 0.099715, 0.987688
-0.114036, 0.107087, 0.987688
-0.107087, 0.114036, 0.987688
-0.099715, 0.120535, 0.987688
-0.091950, 0.126558, 0.987688
-0.083822, 0.132082, 0.987688
-0.075363, 0.137085, 0.987688
-0.066607, 0.141546, 0.987688
-0.057587, 0.145449, 0.987688
-0.048341, 0.148778, 0.987688
-0.038904, 0.151520, 0.987688
-0.029313, 0.153664, 0.987688
-0.019606, 0.155201, 0.987688
-0.009823, 0.156126, 0.987688
0.000000, 0.156434, 0.987688
0.009823, 0.156126, 0.987688
0.019606, 0.155201, 0.987688
0.029313, 0.153664, 0.987688
0.038904, 0.151520, 0.987688
0.048341, 0.148778, 0.987688
0.057587, 0.145449, 0.987688
0.066607, 0.141546, 0.987688
0.075363, 0.137085, 0.987688
0.083822, 0.132082, 0.987688
0.091950, 0.126558, 0.987688
0.099715, 0.120535, 0.987688
0.107087, 0.114036, 0.987688
0.114036, 0.107087, 0.987688
0.120535, 0.099715, 0.987688
0.126558, 0.091950, 0.987688
0.132082, 0.083822, 0.987688
0.137085, 0.075363, 0.987688
0.141546, 0.066606, 0.987688
0.145449, 0.057587, 0.987688
0.148778, 0.048341, 0.987688
0.151520, 0.038904, 0.987688
0.153664, 0.029313, 0.987688
0.155201, 0.019606, 0.987688
0.156126, 0.009823, 0.987688
0.187381, 0.000000, 0.982287
0.187012, -0.011766, 0.982287
0.185904, -0.023485, 0.982287
0.184062, -0.035112, 0.982287
0.181494, -0.046600, 0.982287
0.178210, -0.057904, 0.982287
0.174223, -0.068980, 0.982287
0.169548, -0.079783, 0.982287
0.164204, -0.090272, 0.982287
0.158211, -0.100404, 0.982287
0.151595, -0.110140, 0.982287
0.144380, -0.119441, 0.982287
0.136595, -0.128271, 0.982287
0.128271, -0.136595, 0.982287
0.119441, -0.144380, 0.982287
0.110140, -0.151595, 0.982287
0.100404, -0.158211, 0.982287
0.090272, -0.164204, 0.982287
0.079783, -0.169548, 0.982287
0.068980, -0.174223, 0.982287
0.057904, -0.178210, 0.982287
0.046600, -0.181494, 0.982287
0.035112, -0.184062, 0.982287
0.023485, -0.185904, 0.982287
0.011766, -0.187012, 0.982287
-0.000000, -0.187381, 0.982287
-0.011766, -0.187012, 0.982287
-0.023485, -0.185904, 0.982287
-0.035112, -0.184062, 0.982287
-0.046600, -0.181494, 0.982287
-0.057904, -0.178210, 0.982287
-0.068980, -0.174223, 0.982287
-0.079783, -0.169548, 0.982287
-0.090272, -0.164203, 0.982287
-0.100404, -0.158211, 0.982287
-0.110140, -0.151595, 0.982287
-0.119441, -0.144380, 0.982287
-0.128271, -0.136595, 0.982287
-0.136595, -0.128271, 0.982287
-0.144380, -0.119441, 0.982287
-0.151595, -0.110140, 0.982287
-0.158211, -0.100404, 0.982287
-0.164204, -0.090272, 0.982287
-0.169548, -0.079783, 0.982287
-0.174223, -0.068980, 0.982287
-0.178210, -0.057904, 0.982287
-0.181494, -0.046600, 0.982287
-0.184062, -0.035112, 0.982287
-0.185904, -0.023485, 0.982287
-0.187012, -0.011766, 0.982287
-0.187381, 0.000000, 0.982287
-0.187012, 0.011766, 0.982287
-0.185904, 0.023485, 0.982287
-0.184062, 0.035112, 0.982287
-0.181494, 0.046600, 0.982287
-0.178210, 0.057904, 0.982287
-0.174223, 0.068980, 0.982287
-0.169548, 0.079783, 0.982287
-0.164203, 0.090272, 0.982287
-0.158211, 0.100404, 0.982287
-0.151595, 0.110140, 0.982287
-0.144380, 0.119441, 0.982287
-0.136595, 0.128271, 0.982287
-0.128271, 0.136595, 0.982287
-0.119441, 0.144380, 0.982287
-0.110140, 0.151595, 0.982287
-0.100404, 0.158211, 0.982287
-0.090272, 0.164204, 0.982287
-0.079783, 0.169548, 0.982287
-0.068980, 0.174223, 0.982287
-0.057904, 0.178210, 0.982287
-0.046600, 0.181494, 0.982287
-0.035112, 0.184062, 0.982287
-0.023485, 0.185904, 0.982287
-0.011766, 0.187012, 0.982287
0.000000, 0.187381, 0.982287
0.011766, 0.187012, 0.982287
0.023485, 0.185904, 0.982287
0.035112, 0.184062, 0.982287
0.046600, 0.181494, 0.982287
0.057904, 0.178210, 0.982287
0.068980, 0.174223, 0.982287
0.079783, 0.169548, 0.982287
0.090272, 0.164203, 0.982287
0.100404, 0.158211, 0.982287
0.110140, 0.151595, 0.982287
0.119441, 0.144380, 0.982287
0.128271, 0.136595, 0.982287
0.136595, 0.128271, 0.982287
0.144380, 0.119441, 0.982287
0.151595, 0.110140, 0.982287
0.158211, 0.100404, 0.982287
0.164204, 0.090272, 0.982287
0.169548, 0.079783, 0.982287
0.174223, 0.068980, 0.982287
0.178210, 0.057904, 0.982287
0.181494, 0.046600, 0.982287
0.184062, 0.035112, 0.982287
0.185904, 0.023485, 0.982287
0.187012, 0.011766, 0.982287
0.218143, 0.000000, 0.975917
0.217713, -0.013697, 0.975917
0.216423, -0.027341, 0.975917
0.214279, -0.040876, 0.975917
0.211290, -0.054250, 0.975917
0.207467, -0.067410, 0.975917
0.202824, -0.080304, 0.975917
0.197382, -0.092881, 0.975917
0.191160, -0.105091, 0.975917
0.184184, -0.116887, 0.975917
0.176482, -0.128221, 0.975917
0.168082, -0.139050, 0.975917
0.159020, -0.149329, 0.975917
0.149329, -0.159020, 0.975917
0.139050, -0.168082, 0.975917
0.128221, -0.176482, 0.975917
0.116887, -0.184184, 0.975917
0.105091, -0.191160, 0.975917
0.092881, -0.197382, 0.975917
0.080304, -0.202824, 0.975917
0.067410, -0.207467, 0.975917
0.054250, -0.211290, 0.975917
0.040876, -0.214279, 0.975917
0.027341, -0.216423, 0.975917
0.013697, -0.217713, 0.975917
-0.000000, -0.218143, 0.975917
-0.013697, -0.217713, 0.975917
-0.027341, -0.216423, 0.975917
-0.040876, -0.214279, 0.975917
-0.054250, -0.211290, 0.975917
-0.067410, -0.207467, 0.975917
-0.080304, -0.202824, 0.975917
-0.092881, -0.197382, 0.975917
-0.105091, -0.191160, 0.975917
-0.116887, -0.184184, 0.975917
-0.128221, -0.176482, 0.975917
-0.139050, -0.168082, 0.975917
-0.149329, -0.159020, 0.975917
-0.159020, -0.149329, 0.975917
-0.168082, -0.139050, 0.975917
-0.176482, -0.128221, 0.975917
-0.184184, -0.116887, 0.975917
-0.191160, -0.105091, 0.975917
-0.197382, -0.092881, 0.975917
-0.202824, -0.080304, 0.975917
-0.207467, -0.067410, 0.975917
-0.211290, -0.054250, 0.975917
-0.214279, -0.040876, 0.975917
-0.216423, -0.027341, 0.975917
-0.217713, -0.013697, 0.975917
-0.218143, 0.000000, 0.975917
-0.217713, 0.013697, 0.975917
-0.216423, 0.027341, 0.975917
-0.214279, 0.040876, 0.975917
-0.211290, 0.054250, 0.975917
-0.207467, 0.067410, 0.975917
-0.202824, 0.080304, 0.975917
-0.197382, 0.092881, 0.975917
-0.191160, 0.105091, 0.975917
-0.184184, 0.116887, 0.975917
-0.176482, 0.128221, 0.975917
-0.168082, 0.139050, 0.975917
-0.159020, 0.149329, 0.975917
-0.149329, 0.159020, 0.975917
-0.139050, 0.168082, 0.975917
-0.128221, 0.176482, 0.975917
-0.116887, 0.184184, 0.975917
-0.105091, 0.191160, 0.975917
-0.092881, 0.197382, 0.975917
-0.080304, 0.202824, 0.975917
-0.067410, 0.207467, 0.975917
-0.054250, 0.211290, 0.975917
-0.040876, 0.214279, 0.975917
-0.027341, 0.216423, 0.975917
-0.013697, 0.217713, 0.975917
0.000000, 0.218143, 0.975917
0.013697, 0.217713, 0.975917
0.027341, 0.216423, 0.975917
0.040876, 0.214279, 0.975917
0.054250, 0.211290, 0.975917
0.067410, 0.207467, 0.975917
0.080304, 0.202824, 0.975917
0.092881, 0.197382, 0.975917
0.105091, 0.191160, 0.975917
0.116887, 0.184184, 0.975917
0.128221, 0.176482, 0.975917
0.139050, 0.168082, 0.975917
0.149329, 0.159020, 0.975917
0.159020, 0.149329, 0.975917
0.168082, 0.139050, 0.975917
0.176482, 0.128221, 0.975917
0.184184, 0.116887, 0.975917
0.191160, 0.105091, 0.975917
0.197382, 0.092881, 0.975917
0.202825, 0.080304, 0.975917
0.207467, 0.067410, 0.975917
0.211290, 0.054250, 0.975917
0.214279, 0.040876, 0.975917
0.216423, 0.027341, 0.975917
0.217713, 0.013697, 0.975917
0.248690, 0.000000, 0.968583
0.248199, -0.015615, 0.968583
0.246729, -0.031169, 0.968583
0.244285, -0.046600, 0.968583
0.240877, -0.061847, 0.968583
0.236518, -0.076849, 0.968583
0.231226, -0.091549, 0.968583
0.225021, -0.105887, 0.968583
0.217929, -0.119807, 0.968583
0.209976, -0.133255, 0.968583
0.201194, -0.146176, 0.968583
0.191619, -0.158521, 0.968583
0.181287, -0.170240, 0.968583
0.170240, -0.181287, 0.968583
0.158521, -0.191619, 0.968583
0.146176, -0.201194, 0.968583
0.133255, -0.209976, 0.968583
0.119807, -0.217929, 0.968583
0.105887, -0.225021, 0.968583
0.091549, -0.231226, 0.968583
0.076849, -0.236518, 0.968583
0.061847, -0.240877, 0.968583
0.046600, -0.244285, 0.968583
0.031169, -0.246729, 0.968583
0.015615, -0.248199, 0.968583
-0.000000, -0.248690, 0.968583
-0.015615, -0.248199, 0.968583
-0.031169, -0.246729, 0.968583
-0.046600, -0.244285, 0.968583
-0.061847, -0.240877, 0.968583
-0.076849, -0.236518, 0.968583
-0.091549, -0.231226, 0.968583
-0.105887, -0.225021, 0.968583
-0.119807, -0.217929, 0.968583
-0.133255, -0.209976, 0.968583
-0.146176, -0.201194, 0.968583
-0.158521, -0.191619, 0.968583
-0.170240, -0.181287, 0.968583
-0.181287, -0.170240, 0.968583
-0.191619, -0.158521, 0.968583
-0.201194, -0.146176, 0.968583
-0.209976, -0.133255, 0.968583
-0.217929, -0.119807, 0.968583
-0.225021, -0.105887, 0.968583
-0.231226, -0.091549, 0.968583
-0.236518, -0.076849, 0.968583
-0.240877, -0.061847, 0.968583
-0.244285, -0.046600, 0.968583
-0.246729, -0.031169, 0.968583
-0.248199, -0.015615, 0.968583
-0.248690, 0.000000, 0.968583
-0.248199, 0.015615, 0.968583
-0.246729, 0.031169, 0.968583
-0.244285, 0.046600, 0.968583
-0.240877, 0.061847, 0.968583
-0.236518, 0.076849, 0.968583
-0.231226, 0.091549, 0.968583
-0.225021, 0.105887, 0.968583
-0.217929, 0.119807, 0.968583
-0.209976, 0.133255, 0.968583
-0.201194, 0.146176, 0.968583
-0.191619, 0.158521, 0.968583
-0.181287, 0.170240, 0.968583
-0.170240, 0.181287, 0.968583
-0.158521, 0.191619, 0.968583
-0.146176, 0.201194, 0.968583
-0.133255, 0.209976, 0.968583
-0.119807, 0.217929, 0.968583
-0.105887, 0.225021, 0.968583
-0.091549, 0.231226, 0.968583
-0.076849, 0.236518, 0.968583
-0.061847, 0.240877, 0.968583
-0.046600, 0.244285, 0.968583
-0.031169, 0.246729, 0.968583
-0.015615, 0.248199, 0.968583
0.000000, 0.248690, 0.968583
0.015615, 0.248199, 0.968583
0.031169, 0.246729, 0.968583
0.046600, 0.244285, 0.968583
0.061847, 0.240877, 0.968583
0.076849, 0.236518, 0.968583
0.091549, 0.231226, 0.968583
